"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000141431.14",1210.96032899503,-0.992444652946896,0.267974773393981,-3.70350029734995,0.000212644932032878,0.019737829754374,"ASXL3"
"ENSG00000300939.1",22.2692940287077,1.88737285675611,0.509766150261343,3.70242876226385,0.000213545331879975,0.0197557716138894,""
"ENSG00000188647.14",3550.49484559618,-0.593467418237991,0.160386270265141,-3.70023828883175,0.000215397115384483,0.0198613201542148,"PTAR1"
"ENSG00000115844.11",27.8858543195331,1.81940605857734,0.492110081293771,3.69715258381636,0.000218031303853211,0.0199518250657189,"DLX2"
"ENSG00000172164.15",117.085231231405,-1.31792390377181,0.356604872911117,-3.69575405129222,0.000219235129932198,0.0199518250657189,"SNTB1"
"ENSG00000189275.7",16.8956629716944,-2.23243355965324,0.603996046427444,-3.6961062458236,0.000218931382108701,0.0199518250657189,"LINC01164"
"ENSG00000293271.2",31.5263905463939,-0.982320195948684,0.265769886351808,-3.69613054899814,0.000218910436577745,0.0199518250657189,"SLC44A3-AS1"
"ENSG00000298982.1",22.1226117501239,0.807627412387174,0.218609703087579,3.6943804459751,0.000220423571493737,0.0199948511816997,""
"ENSG00000261324.2",17.6580503639195,-1.55968337591679,0.42230354732344,-3.69327557346383,0.000221383892029038,0.0200169726841401,""
"ENSG00000125851.11",267.127267147874,1.4076674330581,0.381926807333001,3.68569947443034,0.000228075360966902,0.0205554758388847,"PCSK2"
"ENSG00000147955.19",1096.45698556782,-0.310858042251106,0.0843855496762916,-3.68378286855483,0.000229798009496813,0.0206441369367571,"SIGMAR1"
"ENSG00000166268.12",15.5222849404243,0.959615959600221,0.260683995761673,3.68114642709994,0.000232187606411945,0.0207255256726624,"MYRFL"
"ENSG00000185432.13",221.855544528563,-1.05780819739923,0.287323483658955,-3.68159324789067,0.000231780986167648,0.0207255256726624,"TMT1A"
"ENSG00000215845.12",6.18622054181582,-1.32121107442533,0.35900432389746,-3.68020936372539,0.000233042537114551,0.0207355905873995,"TSTD1"
"ENSG00000156113.25",351.396740715877,-1.44409971196019,0.392723344582995,-3.67714252763248,0.000235861268506463,0.020835861392667,"KCNMA1"
"ENSG00000163710.10",33.0760741021121,-1.24141650255726,0.337793646528051,-3.6750735702608,0.000237780885646079,0.020835861392667,"PCOLCE2"
"ENSG00000198216.14",118.529934207196,1.34579871952634,0.365970706210479,3.67734000751506,0.000235678805217662,0.020835861392667,"CACNA1E"
"ENSG00000226363.5",15.1171609688865,-2.38961096826855,0.650654284977585,-3.67262772787375,0.000240069089905317,0.020835861392667,"HAGLROS"
"ENSG00000242574.10",12.329752285022,2.71207194945471,0.738316260578914,3.67332008552564,0.000239419268102185,0.020835861392667,"HLA-DMB"
"ENSG00000287886.2",4.63428102497533,1.73093042264199,0.471314786693503,3.67255700756874,0.000240135558482364,0.020835861392667,""
"ENSG00000300535.1",5.75135141069998,1.54092714182031,0.419550421627923,3.6728056090166,0.000239901979338528,0.020835861392667,""
"ENSG00000301550.1",10.3623618314078,-2.42185341177461,0.658979589284392,-3.67515694136229,0.000237703249772975,0.020835861392667,""
"ENSG00000213080.3",117.013208156358,1.04560500739929,0.2848577173984,3.67062201069634,0.00024196093599482,0.0209292464110195,""
"ENSG00000143847.17",201.106687176944,-1.0364039455744,0.282430048889503,-3.66959517816703,0.000242934876340933,0.0209486342903991,"PPFIA4"
"ENSG00000148908.16",44.1973600036533,-1.35852834163373,0.370743208752603,-3.66433776684572,0.000247979360834731,0.0213178318841894,"RGS10"
"ENSG00000163909.9",178.181762363686,-1.58344909851919,0.432289534944441,-3.66293645929389,0.000249340405118661,0.021369084596964,"HEYL"
"ENSG00000111860.15",685.972148552989,-0.638650043103289,0.174442943138379,-3.66108271056097,0.000251151657508644,0.0214584897832844,"CEP85L"
"ENSG00000238107.2",6.57547639077889,-1.22067650877829,0.333552885080852,-3.65961909902954,0.000252590426229391,0.021515621702509,"LINC02806"
"ENSG00000160867.16",124.480223362095,-1.03614499122693,0.283312863692765,-3.65724654264399,0.000254939143874245,0.0215254762705093,"FGFR4"
"ENSG00000186297.13",27.0277788647091,-1.55100786590345,0.424010671928369,-3.6579453504073,0.000254245238354968,0.0215254762705093,"GABRA5"
"ENSG00000297840.1",4.84997008176207,2.1534336804502,0.588825507411762,3.65716779138155,0.00025501745393674,0.0215254762705093,""
"ENSG00000305429.1",20.9316956995396,0.99829505981703,0.27329170740016,3.65285529266098,0.000259340396429314,0.0218244317344536,""
"ENSG00000128709.13",4.36781026064085,-2.55595598937607,0.699957325024456,-3.65158831545447,0.000260623442007432,0.0218429732406861,"HOXD9"
